05:23:14.662 PCB:9735.42 TB:3.79 TS:31.62 Ratio:-8.33 Diff:0.08 Spread:0.1018 BP:9725.5 BDF:-0.5
05:23:15.658 PCB:9735.18 TB:3.79 TS:23.7 Ratio:-6.25 Diff:-0.24 Spread:0.0994 BP:9725.5 BDF:0
05:23:16.656 PCB:9735.35 TB:3.79 TS:32.38 Ratio:-8.53 Diff:0.17 Spread:0.1012 BP:9725.5 BDF:0
05:23:17.661 PCB:9735.26 TB:3.79 TS:23.95 Ratio:-6.31 Diff:-0.1 Spread:0.1002 BP:9725.5 BDF:0
05:23:18.657 PCB:9735.17 TB:3.79 TS:22.7 Ratio:-5.98 Diff:-0.09 Spread:0.0993 BP:9725.5 BDF:0
05:23:19.660 PCB:9735.35 TB:3.79 TS:32.42 Ratio:-8.54 Diff:0.18 Spread:0.096 BP:9726 BDF:0.5
05:23:20.655 PCB:9735.22 TB:3.79 TS:23.97 Ratio:-6.32 Diff:-0.13 Spread:0.0947 BP:9726 BDF:0
05:23:21.665 PCB:9735.11 TB:3.79 TS:23.06 Ratio:-6.08 Diff:-0.11 Spread:0.0936 BP:9726 BDF:0
05:23:22.662 PCB:9735.32 TB:3.79 TS:23.92 Ratio:-6.3 Diff:0.21 Spread:0.1008 BP:9725.5 BDF:-0.5
05:23:23.664 PCB:9735.21 TB:3.79 TS:23.81 Ratio:-6.28 Diff:-0.11 Spread:0.0946 BP:9726 BDF:0.5
05:23:24.662 PCB:9735.14 TB:3.18 TS:22.75 Ratio:-7.15 Diff:-0.07 Spread:0.099 BP:9725.5 BDF:-0.5
05:23:25.662 PCB:9735.36 TB:3.79 TS:32.04 Ratio:-8.44 Diff:0.22 Spread:0.1013 BP:9725.5 BDF:0
05:23:26.662 PCB:9735.24 TB:3.79 TS:23.84 Ratio:-6.28 Diff:-0.13 Spread:0.1 BP:9725.5 BDF:0
05:23:27.662 PCB:9735.41 TB:3.79 TS:32.16 Ratio:-8.48 Diff:0.18 Spread:0.0967 BP:9726 BDF:0.5
05:23:28.666 PCB:9735.29 TB:3.79 TS:23.72 Ratio:-6.25 Diff:-0.12 Spread:0.1006 BP:9725.5 BDF:-0.5
05:23:29.658 PCB:9735.22 TB:3.79 TS:23.4 Ratio:-6.17 Diff:-0.08 Spread:0.0998 BP:9725.5 BDF:0
05:23:30.656 PCB:9735.11 TB:3.79 TS:22.37 Ratio:-5.9 Diff:-0.11 Spread:0.0987 BP:9725.5 BDF:0
05:23:31.657 PCB:9735.34 TB:3.79 TS:31.75 Ratio:-8.37 Diff:0.23 Spread:0.0959 BP:9726 BDF:0.5
05:23:32.658 PCB:9735.22 TB:3.79 TS:23.53 Ratio:-6.2 Diff:-0.13 Spread:0.0947 BP:9726 BDF:0
05:23:33.662 PCB:9735.13 TB:3.79 TS:22.08 Ratio:-5.82 Diff:-0.09 Spread:0.0989 BP:9725.5 BDF:-0.5
05:23:34.658 PCB:9735.35 TB:3.79 TS:29.72 Ratio:-7.83 Diff:0.22 Spread:0.096 BP:9726 BDF:0.5
05:23:35.663 PCB:9735.25 TB:3.64 TS:23.06 Ratio:-6.33 Diff:-0.1 Spread:0.095 BP:9726 BDF:0
05:23:36.658 PCB:9735.14 TB:3.79 TS:22.14 Ratio:-5.83 Diff:-0.11 Spread:0.0939 BP:9726 BDF:0
05:23:37.662 PCB:9735.36 TB:3.79 TS:29.56 Ratio:-7.79 Diff:0.22 Spread:0.1013 BP:9725.5 BDF:-0.5
05:23:38.665 PCB:9735.29 TB:3.79 TS:23.44 Ratio:-6.18 Diff:-0.07 Spread:0.0954 BP:9726 BDF:0.5
05:23:39.657 PCB:9735.2 TB:3.67 TS:23.24 Ratio:-6.34 Diff:-0.09 Spread:0.0996 BP:9725.5 BDF:-0.5
05:23:40.661 PCB:9735.13 TB:1.92 TS:20.53 Ratio:-10.68 Diff:-0.08 Spread:0.0989 BP:9725.5 BDF:0
05:23:41.661 PCB:9734.95 TB:3.71 TS:55.82 Ratio:-15.03 Diff:-0.18 Spread:0.097 BP:9725.5 BDF:0
05:23:42.660 PCB:9732.95 TB:11.86 TS:46.32 Ratio:-3.91 Diff:-2 Spread:0.0714 BP:9726 BDF:0.5
05:23:43.659 PCB:9729.71 TB:17.07 TS:65.3 Ratio:-3.83 Diff:-3.24 Spread:0.0381 BP:9726 BDF:0
05:23:44.656 PCB:9729.1 TB:16.71 TS:63.84 Ratio:-3.82 Diff:-0.61 Spread:0.0319 BP:9726 BDF:0
05:23:45.662 PCB:9726.83 TB:18.31 TS:34.92 Ratio:-1.91 Diff:-2.27 Spread:0.0085 BP:9726 BDF:0
05:23:46.659 PCB:9725.65 TB:24.72 TS:64.97 Ratio:-2.63 Diff:-1.19 Spread:0.0015 BP:9725.5 BDF:-0.5
05:23:47.659 PCB:9725.66 TB:29.01 TS:66.7 Ratio:-2.3 Diff:0.02 Spread:-0.0035 BP:9726 BDF:0.5
05:23:48.657 PCB:9725.68 TB:28.57 TS:60.48 Ratio:-2.12 Diff:0.02 Spread:0.0019 BP:9725.5 BDF:-0.5
